event	flair	bambu	rnabloom	isotools	annotation	gene	species	type	longest_annotation
ENSG00000139220_21_alternative	F	F	T	F	F	ENSG00000139220	homo_sapiens	alternative	T
ENSG00000139220_22_canonical	T	T	T	T	T	ENSG00000139220	homo_sapiens	canonical	T
ENSG00000139220_22_alternative	F	F	T	F	F	ENSG00000139220	homo_sapiens	alternative	T
ENSG00000139220_23_canonical	T	T	T	T	T	ENSG00000139220	homo_sapiens	canonical	T
ENSG00000139220_23_alternative	F	F	T	F	F	ENSG00000139220	homo_sapiens	alternative	T
ENSG00000139220_24_canonical	T	T	T	T	T	ENSG00000139220	homo_sapiens	canonical	T
ENSG00000139220_24_alternative	F	F	T	F	F	ENSG00000139220	homo_sapiens	alternative	T
ENSG00000139220_25_canonical	T	T	T	T	T	ENSG00000139220	homo_sapiens	canonical	T
ENSG00000139220_25_alternative	F	F	T	F	F	ENSG00000139220	homo_sapiens	alternative	T
ENSG00000139220_26_canonical	T	T	T	T	T	ENSG00000139220	homo_sapiens	canonical	T
ENSG00000139220_26_alternative	F	F	T	F	F	ENSG00000139220	homo_sapiens	alternative	T
ENSG00000139220_27_canonical	T	T	T	T	T	ENSG00000139220	homo_sapiens	canonical	T
ENSG00000139220_27_alternative	F	F	T	F	F	ENSG00000139220	homo_sapiens	alternative	T
ENSG00000139220_28_canonical	F	F	F	F	T	ENSG00000139220	homo_sapiens	canonical	T
ENSG00000139220_28_alternative	F	F	T	F	F	ENSG00000139220	homo_sapiens	alternative	T
ENSG00000139220_29_canonical	F	F	F	F	T	ENSG00000139220	homo_sapiens	canonical	T
ENSG00000139220_29_alternative	F	F	T	F	F	ENSG00000139220	homo_sapiens	alternative	T
ENSG00000139220_30_canonical	F	F	F	F	T	ENSG00000139220	homo_sapiens	canonical	T
ENSG00000139220_30_alternative	F	F	T	F	F	ENSG00000139220	homo_sapiens	alternative	T
ENSG00000139220_31_canonical	F	F	F	F	T	ENSG00000139220	homo_sapiens	canonical	T
ENSG00000139220_31_alternative	F	F	T	F	F	ENSG00000139220	homo_sapiens	alternative	T
ENSG00000139220_32_canonical	F	F	F	F	T	ENSG00000139220	homo_sapiens	canonical	T
ENSG00000139220_32_alternative	F	F	T	F	F	ENSG00000139220	homo_sapiens	alternative	T
ENSG00000139220_33_canonical	F	F	F	F	T	ENSG00000139220	homo_sapiens	canonical	T
ENSG00000139220_33_alternative	F	F	T	F	F	ENSG00000139220	homo_sapiens	alternative	T
ENSG00000139220_34_canonical	F	F	F	F	T	ENSG00000139220	homo_sapiens	canonical	T
ENSG00000139220_34_alternative	F	F	T	F	F	ENSG00000139220	homo_sapiens	alternative	T
ENSG00000139220_35_canonical	F	F	F	F	T	ENSG00000139220	homo_sapiens	canonical	T
ENSG00000139220_35_alternative	F	F	T	F	F	ENSG00000139220	homo_sapiens	alternative	T
ENSG00000139220_36_canonical	T	T	F	T	T	ENSG00000139220	homo_sapiens	canonical	T
ENSG00000139220_36_alternative	F	F	T	F	F	ENSG00000139220	homo_sapiens	alternative	T
ENSG00000139220_37_canonical	T	T	F	T	T	ENSG00000139220	homo_sapiens	canonical	T
ENSG00000139220_37_alternative	F	F	T	F	F	ENSG00000139220	homo_sapiens	alternative	T
ENSG00000139220_38_canonical	T	T	F	T	T	ENSG00000139220	homo_sapiens	canonical	T
ENSG00000139220_38_alternative	F	F	T	F	F	ENSG00000139220	homo_sapiens	alternative	T
ENSG00000107643_1_canonical	T	T	T	T	T	ENSG00000107643	homo_sapiens	canonical	T
ENSG00000107643_1_alternative	T	T	T	T	T	ENSG00000107643	homo_sapiens	alternative	T
ENSG00000107643_2_canonical	T	T	T	T	T	ENSG00000107643	homo_sapiens	canonical	T
ENSG00000107643_2_alternative	T	T	T	T	T	ENSG00000107643	homo_sapiens	alternative	T
ENSG00000107643_3_canonical	T	T	T	T	T	ENSG00000107643	homo_sapiens	canonical	T
ENSG00000107643_3_alternative	T	T	T	T	T	ENSG00000107643	homo_sapiens	alternative	T
ENSG00000107643_4_canonical	T	T	T	T	T	ENSG00000107643	homo_sapiens	canonical	T
ENSG00000107643_4_alternative	T	T	T	T	T	ENSG00000107643	homo_sapiens	alternative	T
ENSG00000107643_5_canonical	T	T	T	F	T	ENSG00000107643	homo_sapiens	canonical	T
ENSG00000107643_5_alternative	F	F	T	F	F	ENSG00000107643	homo_sapiens	alternative	T
ENSG00000107643_6_canonical	T	T	T	F	T	ENSG00000107643	homo_sapiens	canonical	T
ENSG00000107643_6_alternative	F	F	T	F	F	ENSG00000107643	homo_sapiens	alternative	T
ENSG00000107643_7_canonical	T	T	T	F	T	ENSG00000107643	homo_sapiens	canonical	T
ENSG00000107643_7_alternative	F	F	T	F	F	ENSG00000107643	homo_sapiens	alternative	T
ENSG00000107643_8_canonical	T	T	T	T	T	ENSG00000107643	homo_sapiens	canonical	T
ENSG00000107643_8_alternative	F	F	T	F	F	ENSG00000107643	homo_sapiens	alternative	T
ENSG00000107643_9_canonical	T	T	T	T	T	ENSG00000107643	homo_sapiens	canonical	T
ENSG00000107643_9_alternative	F	F	T	F	F	ENSG00000107643	homo_sapiens	alternative	T
ENSG00000107643_10_canonical	T	T	T	T	T	ENSG00000107643	homo_sapiens	canonical	T
ENSG00000107643_10_alternative	F	F	F	T	F	ENSG00000107643	homo_sapiens	alternative	T
ENSG00000107643_11_canonical	T	T	T	F	T	ENSG00000107643	homo_sapiens	canonical	T
ENSG00000107643_11_alternative	F	F	T	F	F	ENSG00000107643	homo_sapiens	alternative	T
ENSG00000107643_12_canonical	T	T	T	T	T	ENSG00000107643	homo_sapiens	canonical	T
ENSG00000107643_12_alternative	F	F	T	F	F	ENSG00000107643	homo_sapiens	alternative	T
ENSG00000107643_13_canonical	T	T	T	T	T	ENSG00000107643	homo_sapiens	canonical	T
ENSG00000107643_13_alternative	F	F	T	F	F	ENSG00000107643	homo_sapiens	alternative	T
ENSG00000107643_14_canonical	T	T	T	T	T	ENSG00000107643	homo_sapiens	canonical	T
ENSG00000107643_14_alternative	F	F	T	F	F	ENSG00000107643	homo_sapiens	alternative	T
ENSG00000107643_15_canonical	T	T	T	T	T	ENSG00000107643	homo_sapiens	canonical	T
ENSG00000107643_15_alternative	F	F	T	F	F	ENSG00000107643	homo_sapiens	alternative	T
ENSG00000107643_16_canonical	T	T	T	T	T	ENSG00000107643	homo_sapiens	canonical	T
ENSG00000107643_16_alternative	F	F	T	F	F	ENSG00000107643	homo_sapiens	alternative	T
ENSG00000107643_17_canonical	T	T	T	T	T	ENSG00000107643	homo_sapiens	canonical	T
ENSG00000107643_17_alternative	F	F	T	F	F	ENSG00000107643	homo_sapiens	alternative	T
ENSG00000187122_1_canonical	F	F	T	F	T	ENSG00000187122	homo_sapiens	canonical	T
ENSG00000187122_1_alternative	F	F	T	F	T	ENSG00000187122	homo_sapiens	alternative	T
ENSG00000187122_2_canonical	F	F	T	F	T	ENSG00000187122	homo_sapiens	canonical	T
ENSG00000187122_2_alternative	F	F	T	F	T	ENSG00000187122	homo_sapiens	alternative	T
ENSG00000187122_3_canonical	F	F	T	F	T	ENSG00000187122	homo_sapiens	canonical	T
ENSG00000187122_3_alternative	F	F	T	F	F	ENSG00000187122	homo_sapiens	alternative	T
ENSG00000187122_4_canonical	F	F	T	F	T	ENSG00000187122	homo_sapiens	canonical	T
ENSG00000187122_4_alternative	F	F	T	F	F	ENSG00000187122	homo_sapiens	alternative	T
ENSG00000128641_1_canonical	T	T	T	T	T	ENSG00000128641	homo_sapiens	canonical	T
ENSG00000128641_1_alternative	T	T	T	T	T	ENSG00000128641	homo_sapiens	alternative	T
ENSG00000128641_2_canonical	T	T	T	T	T	ENSG00000128641	homo_sapiens	canonical	T
ENSG00000128641_2_alternative	T	T	T	T	T	ENSG00000128641	homo_sapiens	alternative	T
ENSG00000128641_3_canonical	T	T	T	T	T	ENSG00000128641	homo_sapiens	canonical	T
ENSG00000128641_3_alternative	F	F	T	F	F	ENSG00000128641	homo_sapiens	alternative	T
ENSG00000128641_4_canonical	T	T	T	T	T	ENSG00000128641	homo_sapiens	canonical	T
ENSG00000128641_4_alternative	F	F	T	F	F	ENSG00000128641	homo_sapiens	alternative	T
ENSG00000128641_5_canonical	T	T	T	T	T	ENSG00000128641	homo_sapiens	canonical	T
ENSG00000128641_5_alternative	F	F	T	F	F	ENSG00000128641	homo_sapiens	alternative	T
ENSG00000128641_6_canonical	T	T	T	T	T	ENSG00000128641	homo_sapiens	canonical	T
ENSG00000128641_6_alternative	F	F	T	F	F	ENSG00000128641	homo_sapiens	alternative	T
ENSG00000128641_7_canonical	T	T	T	T	T	ENSG00000128641	homo_sapiens	canonical	T
ENSG00000128641_7_alternative	F	F	T	F	F	ENSG00000128641	homo_sapiens	alternative	T
ENSG00000128641_8_canonical	T	T	T	T	T	ENSG00000128641	homo_sapiens	canonical	T
ENSG00000128641_8_alternative	F	F	T	F	F	ENSG00000128641	homo_sapiens	alternative	T
ENSG00000128641_9_canonical	T	T	T	T	T	ENSG00000128641	homo_sapiens	canonical	T
ENSG00000128641_9_alternative	F	F	T	F	F	ENSG00000128641	homo_sapiens	alternative	T
ENSG00000128641_10_canonical	T	T	T	T	T	ENSG00000128641	homo_sapiens	canonical	T
ENSG00000128641_10_alternative	F	F	T	F	F	ENSG00000128641	homo_sapiens	alternative	T
ENSG00000128641_11_canonical	T	T	T	T	T	ENSG00000128641	homo_sapiens	canonical	T
ENSG00000128641_11_alternative	F	F	T	F	F	ENSG00000128641	homo_sapiens	alternative	T
ENSG00000128641_12_canonical	T	T	T	T	T	ENSG00000128641	homo_sapiens	canonical	T
ENSG00000128641_12_alternative	F	F	T	F	F	ENSG00000128641	homo_sapiens	alternative	T
ENSG00000128641_13_canonical	T	T	T	T	T	ENSG00000128641	homo_sapiens	canonical	T
ENSG00000128641_13_alternative	F	F	T	F	F	ENSG00000128641	homo_sapiens	alternative	T
ENSG00000128641_14_canonical	T	T	T	T	T	ENSG00000128641	homo_sapiens	canonical	T
ENSG00000128641_14_alternative	F	F	T	F	F	ENSG00000128641	homo_sapiens	alternative	T
ENSG00000148737_1_canonical	T	T	T	T	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_1_alternative	T	T	T	T	T	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_2_canonical	T	T	T	T	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_2_alternative	T	T	T	T	T	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_3_canonical	T	T	T	T	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_3_alternative	T	T	T	T	T	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_4_canonical	T	T	T	T	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_4_alternative	T	T	T	T	T	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_5_canonical	T	T	T	T	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_5_alternative	T	T	T	F	T	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_6_canonical	T	T	T	T	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_6_alternative	T	T	F	T	T	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_7_canonical	T	T	T	T	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_7_alternative	T	T	T	F	T	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_8_canonical	T	T	T	T	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_8_alternative	T	T	T	F	T	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_9_canonical	T	T	T	T	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_9_alternative	T	T	T	F	F	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_10_canonical	T	T	T	T	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_10_alternative	T	T	F	F	T	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_11_canonical	T	T	T	T	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_11_alternative	T	T	F	T	F	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_12_canonical	T	T	T	T	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_12_alternative	F	F	F	T	T	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_13_canonical	T	T	T	T	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_13_alternative	F	F	T	F	T	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_14_canonical	T	T	T	T	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_14_alternative	T	T	F	F	F	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_15_canonical	T	T	T	T	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_15_alternative	T	T	F	F	F	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_16_canonical	T	T	T	F	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_16_alternative	F	F	T	F	F	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_17_canonical	T	T	T	F	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_17_alternative	F	F	T	F	F	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_18_canonical	T	T	T	F	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_18_alternative	F	F	T	F	F	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_19_canonical	T	T	T	F	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_19_alternative	F	F	T	F	F	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_20_canonical	T	T	T	F	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_20_alternative	F	F	T	F	F	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_21_canonical	T	T	T	F	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_21_alternative	F	F	T	F	F	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_22_canonical	T	T	T	F	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_22_alternative	F	F	T	F	F	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_23_canonical	T	T	T	F	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_23_alternative	F	F	T	F	F	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_24_canonical	T	T	T	F	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_24_alternative	F	F	T	F	F	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_25_canonical	T	T	T	F	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_25_alternative	F	F	T	F	F	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_26_canonical	T	T	T	T	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_26_alternative	F	F	T	F	F	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_27_canonical	T	T	T	T	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_27_alternative	F	F	T	F	F	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_28_canonical	T	T	T	T	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_28_alternative	F	F	F	F	T	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_29_canonical	T	T	T	T	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_29_alternative	F	F	F	F	T	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_30_canonical	T	T	T	T	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_30_alternative	F	F	F	T	F	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_31_canonical	T	T	T	T	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_31_alternative	T	F	F	F	F	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_32_canonical	T	T	T	T	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_32_alternative	F	T	F	F	F	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_33_canonical	T	T	T	T	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_33_alternative	F	F	F	F	T	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_34_canonical	T	T	T	T	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_34_alternative	F	F	F	F	T	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_35_canonical	T	T	T	T	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_35_alternative	F	F	T	F	F	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_36_canonical	T	T	T	T	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_36_alternative	F	F	T	F	F	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_37_canonical	T	T	T	T	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_37_alternative	F	F	T	F	F	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_38_canonical	T	T	T	T	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_38_alternative	F	F	T	F	F	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_39_canonical	T	T	T	T	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_39_alternative	F	F	T	F	F	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_40_canonical	T	T	T	T	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_40_alternative	F	F	F	T	F	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_41_canonical	T	T	T	T	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_41_alternative	T	F	F	F	F	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_42_canonical	T	T	T	T	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_42_alternative	F	T	F	F	F	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_43_canonical	T	T	T	T	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_43_alternative	F	F	F	F	T	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_44_canonical	T	T	T	T	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_44_alternative	F	F	T	F	F	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_45_canonical	T	T	T	T	T	ENSG00000148737	homo_sapiens	canonical	F
ENSG00000148737_45_alternative	F	F	T	F	F	ENSG00000148737	homo_sapiens	alternative	F
ENSG00000148737_46_canonical	T	T	T	T	T	ENSG00000148737	homo_sapiens	canonical	F
